x,y
0.892636,0.0436665
0.308138,0.045017
0.306459,0.874922
0.764555,0.49492
0.443879,0.0621949
0.961636,0.623484
0.821038,0.982063
0.808535,0.068773
0.929371,0.375404
0.365498,0.782149
0.92577,0.488081
0.68062,0.769224
0.80725,0.820832
0.435179,0.28715
0.601928,0.328808
0.100828,0.00447768
0.660691,0.584734
0.0962524,0.991932
0.712715,0.899819
0.0663425,0.955986
0.377774,0.0685014
0.809098,0.368586
0.127132,0.808891
0.309018,0.209197
0.991945,0.984138
0.39844,0.272633
0.2119,0.536809
0.904243,0.482409
0.794082,0.885202
0.762022,0.442065
0.390954,0.347817
0.430816,0.864741
0.148111,0.937158
0.908938,0.203376
0.100711,0.144269
0.26524,0.832597
0.495275,0.199774
0.822846,0.953688
0.746098,0.643103
0.415519,0.950427
0.128423,0.0203945
0.707799,0.751509
0.12058,0.379375
0.510961,0.391783
0.143538,0.0282969
0.0312274,0.758542
0.804878,0.00966916
0.33539,0.0583134
0.125636,0.215892
0.968807,0.76414
0.00663895,0.581152
0.484309,0.511017
0.0709457,0.640043
0.637907,0.554338
0.405921,0.984822
0.586658,0.47236
0.979108,0.148131
0.690816,0.383923
0.433957,0.413494
0.674846,0.338797
0.723508,0.752889
0.786193,0.26818
0.539851,0.0181189
0.0724224,0.0205611
0.5986,0.143392
0.349724,0.467175
0.937614,0.531573
0.43765,0.844845
0.0899656,0.702774
0.21195,0.584663
0.292468,0.182391
0.38355,0.987246
0.396859,0.594762
0.597916,0.0600992
0.888035,0.373178
0.160904,0.685712
0.138432,0.632668
0.916969,0.247163
0.770416,0.865627
0.994716,0.141149
0.0585171,0.435567
0.954727,0.799475
0.372045,0.700821
0.449722,0.182536
0.260584,0.734929
0.860425,0.657392
0.0589246,0.437378
0.448739,0.591694
0.465661,0.233142
0.496805,0.384349
0.190151,0.373569
0.332649,0.236157
0.704373,0.367846
0.648342,0.165253
0.139425,0.935306
0.55011,0.773104
0.0796151,0.679161
0.542135,0.981171
0.756685,0.0529472
0.429033,0.295878
0.00817564,0.245949
0.232491,0.618373
0.835314,0.771549
0.535806,0.390649
0.46756,0.491658
0.329871,0.704074
0.0299989,0.83404
0.146042,0.269596
0.449995,0.713577
0.568348,0.705345
0.748084,0.426102
0.278853,0.288782
0.178791,0.677652
0.714909,0.97648
0.492648,0.959727
0.869046,0.460025
0.474151,0.805707
0.329523,0.514469
0.206025,0.0799059
0.477219,0.452893
0.910233,0.406095
0.860223,0.0697888
0.050592,0.535229
0.14554,0.53785
0.13251,0.538476
0.583694,0.819895
0.179952,0.397603
0.822713,0.953414
0.936672,0.0617889
0.908324,0.425154
0.975887,0.148588
0.868151,0.414436
0.521096,0.0675565
0.485586,0.638731
0.239786,0.0956447
0.20297,0.832052
0.536429,0.588278
0.699195,0.227073
0.864821,0.602976
0.479523,0.252553
0.228795,0.835628
0.967849,0.615919
0.482409,0.733107
0.895371,0.0725128
0.441044,0.513352
0.419271,0.718109
0.555684,0.619246
0.118265,0.356965
0.739107,0.788325
0.401005,0.473762
0.468672,0.356214
0.741995,0.528118
0.28248,0.274437
0.309331,0.689636
0.0608999,0.502312
0.873887,0.113217
0.919257,0.620125
0.318965,0.451616
0.165718,0.183694
0.330038,0.873514
0.00478793,0.298078
0.367436,0.924856
0.544697,0.810599
0.902248,0.949249
0.42143,0.843331
0.0858132,0.737223
0.887095,0.297264
0.203731,0.516899
0.322826,0.279822
0.882036,0.983603
0.20037,0.0564974
0.661963,0.278683
0.124414,0.0729657
0.586921,0.915725
0.214451,0.330084
0.0378354,0.558154
0.153408,0.270694
0.734712,0.901451
0.233893,0.419801
0.0854075,0.356846
0.580875,0.162304
0.927245,0.373439
0.961296,0.163669
0.813033,0.722537
0.0420126,0.99362
0.903904,0.0302459
0.796154,0.396064
0.773573,0.346127
0.463909,0.42717
0.0803428,0.78106
0.0805571,0.596294
0.029896,0.308969
0.625474,0.909845
0.333144,0.161048
0.886101,0.533667
0.155552,0.159076
0.966371,0.777504
0.634777,0.516785
0.635374,0.0540207
0.869261,0.0975686
0.0466521,0.444469
0.0225426,0.494162
0.337483,0.0291639
0.719973,0.431587
0.285941,0.000695248
0.426538,0.0785512
0.701754,0.265508
0.402786,0.298942
0.39666,0.217705
0.832606,0.949449
0.72099,0.552767
0.168942,0.449134
0.0304122,0.836622
0.267556,0.555721
0.314269,0.926107
0.77326,0.503814
0.160487,0.193511
0.181224,0.401518
0.295981,0.798259
0.611944,0.0904213
0.660827,0.263985
0.608062,0.0227434
0.436211,0.444141
0.365076,0.612299
0.644727,0.874392
0.726101,0.247987
0.938593,0.259426
0.774822,0.773589
0.942627,0.574833
0.235538,0.0608454
0.863281,0.540475
0.0177663,0.780494
0.417809,0.469879
0.0616207,0.813028
0.0935382,0.892482
0.157685,0.370373
0.374435,0.702938
0.949668,0.076744
0.168356,0.0728353
0.195789,0.345202
0.770553,0.115
0.37488,0.75015
0.699725,0.762597
0.230893,0.152329
0.607688,0.291278
0.276814,0.862818
0.636557,0.556861
0.192581,0.762137
0.0930235,0.0236185
0.181068,0.541889
0.129464,0.823201
0.652397,0.744478
0.925784,0.95544
0.125339,0.917778
0.219502,0.970439
0.287916,0.564077
0.389085,0.738538
0.963927,0.870457
0.134627,0.503026
0.391307,0.0510525
0.631881,0.429081
0.487214,0.961376
0.447017,0.434228
0.972906,0.246606
0.658151,0.242266
0.902671,0.112463
0.76986,0.486993
0.987224,0.188658
0.537469,0.758834
0.143275,0.37213
0.384292,0.800037
0.114406,0.263227
0.351866,0.206564
0.531938,0.725053
0.345317,0.295667
0.686223,0.430894
0.349121,0.46529
0.30881,0.613403
0.564533,0.479278
0.14295,0.965133
0.809277,0.0968414
0.444229,0.753684
0.351724,0.0876602
0.647781,0.15313
0.153156,0.869928
0.363383,0.609717
0.92821,0.0184032
0.243202,0.466309
0.713037,0.505059
0.963818,0.169687
0.405189,0.250142
0.142257,0.724728
0.810348,0.0404707
0.510378,0.29083
0.749235,0.867892
0.562879,0.6578
0.473089,0.163793
0.854731,0.412596
0.181831,0.168719
0.717691,0.525535
0.424631,0.208974
0.48433,0.929012
0.585107,0.99557
0.352696,0.11932
0.740847,0.258008
0.978676,0.753683
0.351983,0.868363
0.397447,0.813313
0.774679,0.823631
0.221922,0.669197
0.211645,0.611187
0.201307,0.0285038
0.782375,0.581089
0.0244376,0.791299
0.527864,0.676896
0.86799,0.689259
0.739737,0.778766
0.553413,0.876145
0.55765,0.870758
0.192753,0.154076
0.941602,0.675294
0.147883,0.784966
0.190774,0.967399
0.667891,0.0552776
0.742736,0.613255
0.904636,0.657143
0.643096,0.541019
0.112859,0.735008
0.0874993,0.106155
0.693816,0.259048
0.635795,0.813172
0.36672,0.495108
0.192971,0.662501
0.956774,0.203256
0.519858,0.677899
0.614712,0.450259
0.0267493,0.547361
0.875499,0.261045
0.89797,0.715614
0.763075,0.278566
0.919803,0.290805
0.365961,0.368398
0.198811,0.360937
0.440086,0.398425
0.96245,0.0818419
0.450531,0.944648
0.705491,0.197204
0.073391,0.247697
0.601365,0.0253728
0.427652,0.915115
0.602093,0.307193
0.571881,0.915885
0.927799,0.276055
0.425797,0.90203
0.41886,0.618984
0.0964901,0.779978
0.222725,0.822189
0.771056,0.14327
0.496291,0.605742
0.438029,0.625152
0.20577,0.442522
0.725462,0.670511
0.93411,0.756888
0.440446,0.71099
0.49358,0.16303
0.043088,0.189126
0.423076,0.429513
0.0980154,0.347345
0.791345,0.835713
0.893304,0.142156
0.666022,0.554283
0.673586,0.310643
0.300955,0.311304
0.605298,0.538183
0.643923,0.656879
0.436718,0.992527
0.824639,0.752013
0.778239,0.998612
0.455205,0.778845
0.522836,0.17681
0.127854,0.454107
0.212298,0.442744
0.0673328,0.619454
0.331864,0.566314
0.00212601,0.814637
0.220217,0.145676
0.521408,0.712511
0.0782698,0.13404
0.521019,0.89602
0.714747,0.331647
0.189452,0.746613
0.870582,0.0241356
0.0482945,0.104086
0.731188,0.173564
0.392642,0.87441
0.953968,0.312288
0.483022,0.311184
0.714733,0.322509
0.058301,0.264354
0.505154,0.336862
0.139397,0.365596
0.196009,0.783506
0.840834,0.638835
0.506462,0.93301
0.955569,0.854134
0.289245,0.526285
0.17393,0.922836
0.258609,0.265982
0.332585,0.228533
0.545867,0.204055
0.0257282,0.0808305
0.980707,0.346431
0.231531,0.350323
0.64807,0.668071
0.432679,0.611734
0.932557,0.407391
0.0111041,0.298348
0.451788,0.666137
0.440427,0.217651
0.737509,0.895205
0.410815,0.530473
0.848294,0.334265
0.0877738,0.100724
0.233204,0.148401
0.331455,0.427052
0.0145329,0.797871
0.818226,0.492248
0.42141,0.917598
0.799902,0.191075
0.464184,0.562681
0.667573,0.736368
0.0282209,0.485121
0.64818,0.918581
0.457485,0.0986354
0.106172,0.68063
0.154226,0.635162
0.404603,0.374778
0.271651,0.181367
0.908244,0.0666327
0.495234,0.125507
0.942435,0.633828
0.79217,0.36637
0.390842,0.98479
0.706877,0.138951
0.311732,0.572914
0.956182,0.30819
0.71191,0.576758
0.308258,0.261138
0.291229,0.234003
0.52867,0.138681
0.60188,0.610558
0.718915,0.278202
0.17482,0.909315
0.77529,0.720017
0.0619308,0.372191
0.849567,0.61983
0.269646,0.340063
0.363503,0.0735565
0.517218,0.481436
0.852901,0.62603
0.616246,0.347825
0.260893,0.391493
0.985459,0.887561
0.379227,0.373895
0.410427,0.752227
0.841163,0.498531
0.650732,0.911053
0.998858,0.411069
0.678507,0.791269
0.909874,0.839657
0.466263,0.496152
0.2025,0.0277254
0.632293,0.628855
0.0674565,0.764466
0.181954,0.321118
0.465721,0.429206
0.268773,0.431259
0.862868,0.566643
0.384827,0.293731
0.920241,0.433125
0.684547,0.633894
0.384987,0.688076
0.942754,0.87688
0.154766,0.0512727
0.588223,0.751793
0.592806,0.600877
0.48605,0.719069
0.54835,0.674371
0.575738,0.194816
0.0746626,0.0262556
0.306991,0.191997
0.752567,0.0816972
0.570172,0.849582
0.591834,0.78127
0.270973,0.26139
0.738274,0.029968
0.0184228,0.618583
0.0204269,0.873236
0.150276,0.0795587
0.928873,0.7447
0.303705,0.595044
0.0627289,0.319352
0.965918,0.155206
0.968361,0.893811
0.858831,0.326531
0.406465,0.154699
0.781585,0.131426
0.513607,0.581057
0.504967,0.74618
0.61081,0.184543
0.459214,0.0698793
0.709339,0.724891
0.528029,0.0298472
0.427432,0.995571
0.898521,0.487277
0.680794,0.444123
0.93173,0.238624
0.913956,0.544316
0.222854,0.783988
0.641754,0.963431
0.462616,0.907512
0.931483,0.170622
0.484387,0.505457
0.139507,0.39819
0.80824,0.306934
0.435977,0.170819
0.260687,0.886793
0.817902,0.0236668
0.554415,0.794711
0.150702,0.642725
0.791016,0.398994
0.337227,0.633581
0.302701,0.694624
0.0865627,0.988621
0.0381372,0.447132
0.852726,0.159953
0.585179,0.383792
0.358006,0.83148
0.241845,0.0229366
0.617392,0.462864
0.927655,0.845118
0.923747,0.360943
0.430872,0.69891
0.130876,0.453469
0.659724,0.413671
0.571144,0.180428
0.39466,0.442887
0.435761,0.215001
0.976048,0.0735852
0.847316,0.638257
0.658964,0.766009
0.971442,0.688923
0.647686,0.845819
0.239058,0.561291
0.860782,0.741862
0.525365,0.189622
0.00100536,0.765003
0.27077,0.557455
0.205607,0.326752
0.816649,0.416772
0.617179,0.0266934
0.915871,0.677036
0.257687,0.602318
0.103461,0.588637
0.214886,0.564029
0.824231,0.669701
0.797819,0.280268
0.443062,0.76829
0.283957,0.927074
0.965841,0.555185
0.117819,0.0799734
0.0364764,0.449456
0.929643,0.559387
0.0273822,0.807922
0.287581,0.464537
0.134118,0.404892
0.424116,0.302671
0.246241,0.916947
0.875665,0.214367
0.0578899,0.603125
0.00686108,0.465909
0.990978,0.490642
0.64807,0.322744
0.843135,0.536777
0.345821,0.880947
0.787357,0.699383
0.751987,0.777727
0.921246,0.585096
0.292549,0.806442
0.0816761,0.377547
0.852312,0.619728
0.431114,0.776061
0.29496,0.578037
0.475352,0.407165
0.730011,0.927882
0.613554,0.596893
0.0597453,0.144224
0.649048,0.715268
0.863397,0.0969832
0.811765,0.139514
0.912296,0.584311
0.771748,0.611695
0.471123,0.919282
0.540202,0.404216
0.41627,0.197873
0.662443,0.752567
0.536653,0.16448
0.163419,0.920239
0.664232,0.718654
0.357422,0.357331
0.263009,0.772374
0.682433,0.352237
0.790386,0.0953492
0.454541,0.173448
0.566357,0.623748
0.0964836,0.677909
0.271423,0.456528
0.860441,0.624549
0.960904,0.958561
0.834289,0.207242
0.333962,0.507342
0.352681,0.610384
0.44483,0.30321
0.860316,0.152836
0.174532,0.219351
0.497024,0.717146
0.898248,0.0951164
0.763002,0.148792
0.358719,0.883223
0.403357,0.95754
0.361288,0.792074
0.526783,0.220767
0.939362,0.511932
0.815018,0.779912
0.863865,0.66666
0.376452,0.720993
0.799363,0.604955
0.0566295,0.88892
0.161385,0.0819539
0.169562,0.781026
0.709579,0.158924
0.333333,0.14538
0.00367735,0.612564
0.946144,0.71106
0.620303,0.176652
0.838588,0.305093
0.300443,0.320649
0.0426671,0.800228
0.641357,0.398776
0.256821,0.852404
0.791872,0.134912
0.286095,0.161619
0.27531,0.451831
0.0517354,0.723279
0.733202,0.41662
0.806361,0.0928992
0.349655,0.203668
0.150802,0.0234473
0.938593,0.354925
0.927782,0.237343
0.151243,0.736997
0.446019,0.719698
0.909391,0.786925
0.66706,0.422751
0.330275,0.341874
0.641901,0.345721
0.340646,0.88238
0.313599,0.229135
0.971235,0.0850171
0.938168,0.448588
0.673036,0.0301909
0.602357,0.318318
0.406159,0.630303
0.0880954,0.441348
0.0216394,0.701082
0.987257,0.423835
0.257317,0.409555
0.255203,0.947557
0.197046,0.602529
0.517889,0.0836556
0.169529,0.133894
0.271534,0.432623
0.0617378,0.692805
0.776294,0.086867
0.781164,0.684049
0.667804,0.668093
0.958969,0.512456
0.463255,0.678537
0.409591,0.303047
0.107094,0.229143
0.545794,0.403199
0.00392411,0.396522
0.95929,0.148582
0.637856,0.879449
0.63115,0.0118327
0.803033,0.702108
0.547668,0.202057
0.292713,0.0640023
0.478063,0.717699
0.614011,0.351998
0.334207,0.467913
0.536772,0.149142
0.0504196,0.27836
0.406631,0.324629
0.0945033,0.665083
0.0368858,0.900499
0.759391,0.528094
0.438035,0.754769
0.988624,0.987807
0.306969,0.69426
0.145814,0.133439
0.840829,0.210125
0.0688132,0.514537
0.698109,0.870305
0.0798723,0.447766
0.329508,0.106071
0.982611,0.81457
0.181365,0.907646
0.868172,0.629654
0.535096,0.436022
0.436588,0.763564
0.528796,0.722175
0.888593,0.491335
0.367898,0.581278
0.806298,0.0734461
0.326715,0.759483
0.14597,0.868674
0.0150997,0.480509
0.557197,0.71295
0.314689,0.225123
0.323239,0.752434
0.0400558,0.92346
0.797129,0.0989874
0.581642,0.188142
0.802837,0.648723
0.0436642,0.125513
0.611101,0.259595
0.097344,0.668579
0.136403,0.06572
0.440222,0.417113
0.586439,0.611657
0.102996,0.647173
0.505408,0.0650218
0.833651,0.367007
0.0556015,0.962906
0.828072,0.211115
0.643122,0.790821
0.447371,0.828368
0.554701,0.891569
0.0663647,0.435227
0.709867,0.305706
0.221409,0.465697
0.03142,0.358251
0.0848049,0.420124
0.661194,0.354253
0.912218,0.304133
0.22722,0.951583
0.372447,0.176533
0.576759,0.311755
0.87374,0.703641
0.822962,0.0429619
0.748137,0.619505
0.436783,0.084314
0.853625,0.317851
0.756799,0.78117
