x,y
0.386044,0.424555
0.960716,0.157025
0.0685834,0.250994
0.168727,0.256932
0.331023,0.18863
0.133505,0.44113
0.304311,0.432207
0.41209,0.527215
0.346886,0.502359
0.344918,0.453291
0.977666,0.446196
0.10154,0.655962
0.832519,0.97519
0.266309,0.383118
0.462653,0.730314
0.986423,0.872198
0.92629,0.797178
0.722704,0.54434
0.84023,0.572719
0.755734,0.847911
0.523281,0.917598
0.371687,0.363093
0.545422,0.396454
0.744176,0.715469
0.923191,0.237637
0.334563,0.499623
0.300156,0.0709977
0.0886089,0.680078
0.512457,0.882901
0.763405,0.718376
0.013339,0.0510102
0.897357,0.355974
0.0476314,0.144208
0.409053,0.572234
0.841628,0.834073
0.79881,0.445873
0.114485,0.187697
0.181168,0.902088
0.295408,0.897657
0.597921,0.183642
0.057727,0.264433
0.569019,0.341878
0.0563899,0.653081
0.262993,0.431715
0.089617,0.885181
0.215771,0.440205
0.466815,0.177614
0.952397,0.183508
0.961089,0.609178
0.230322,0.895788
0.566508,0.021599
0.485038,0.805932
0.756808,0.499526
0.731378,0.29747
0.94438,0.537323
0.843667,0.72738
0.228254,0.414221
0.0904488,0.0951484
0.253191,0.348753
0.0356945,0.0728336
0.264176,0.00932839
0.37611,0.0577702
0.171023,0.556128
0.899344,0.104874
0.955631,0.233005
0.557229,0.743067
0.371826,0.770906
0.978341,0.0149801
0.701926,0.880012
0.921836,0.929627
0.271159,0.0849921
0.825667,0.00548382
0.0359522,0.566834
0.169063,0.649998
0.07064,0.892422
0.818575,0.157219
0.345768,0.763895
0.76676,0.165624
0.776154,0.810683
0.390804,0.521527
0.398214,0.103953
0.0335466,0.965118
0.454761,0.535231
0.414503,0.555572
0.806423,0.786424
0.361669,0.164885
0.330779,0.577903
0.351937,0.450061
0.145042,0.46242
0.276713,0.269905
0.326192,0.174598
0.963847,0.504226
0.226502,0.124839
0.613122,0.519383
0.307609,0.884009
0.903772,0.456657
0.777239,0.221603
0.484661,0.927925
0.835703,0.437341
0.890153,0.212002
0.480945,0.194376
0.384092,0.472049
0.576025,0.275269
0.713395,0.44788
0.355637,0.888002
0.116805,0.0323699
0.207341,0.411405
0.817035,0.415084
0.379451,0.486937
0.864198,0.901054
0.123532,0.847902
0.820542,0.656306
0.687584,0.642876
0.970538,0.711935
0.406772,0.27867
0.478758,0.10526
0.797497,0.517823
0.0369071,0.562904
0.785358,0.631962
0.64725,0.0899075
0.525367,0.529454
0.60637,0.418852
0.800307,0.568525
0.680534,0.36662
0.904163,0.80335
0.153621,0.234675
0.914238,0.0428006
0.863058,0.417084
0.752125,0.233066
0.775717,0.918648
0.896789,0.689658
0.218637,0.73711
0.354647,0.659579
0.0984997,0.0356624
0.0729691,0.312955
0.373131,0.408442
0.599831,0.133443
0.878513,0.634247
0.982542,0.330738
0.84008,0.28843
0.448177,0.397511
0.884065,0.479197
0.209004,0.458109
0.24355,0.909834
0.55217,0.128214
0.388392,0.715397
0.860813,0.917962
0.126402,0.953983
0.370405,0.97178
0.0413902,0.728597
0.915789,0.281773
0.597929,0.25187
0.657539,0.32254
0.288438,0.386505
0.484202,0.0909457
0.507261,0.454817
0.311448,0.159289
0.135824,0.746067
0.95646,0.499626
0.621626,0.188636
0.571978,0.818012
0.530294,0.913109
0.707125,0.992208
0.159109,0.877537
0.676706,0.294922
0.0816499,0.517802
0.121968,0.57106
0.447437,0.32235
0.832047,0.709642
0.421939,0.0594008
0.910667,0.941599
0.923456,0.442305
0.318425,0.390274
0.727788,0.192205
0.342248,0.496361
0.137743,0.0622046
0.0953475,0.518565
0.119787,0.936098
0.719673,0.637706
0.272053,0.070676
0.666019,0.888338
0.153967,0.359488
0.845827,0.601067
0.569263,0.123784
0.394855,0.957429
0.0484071,0.55833
0.679527,0.702802
0.248473,0.191679
0.950556,0.827038
0.209933,0.136496
0.92736,0.203149
0.402673,0.282572
0.407978,0.969069
0.324288,0.752185
0.964695,0.230817
0.381433,0.341522
0.34672,0.5702
0.876098,0.366246
0.57048,0.871625
0.0443377,0.0752676
0.644905,0.614548
0.198343,0.46407
0.0516016,0.994703
0.644398,0.938823
0.243712,0.798903
0.807324,0.902785
0.167735,0.0238475
0.518535,0.425404
0.629096,0.97953
0.511831,0.933668
0.405109,0.0040052
0.364794,0.902853
0.322694,0.527491
0.638946,0.69218
0.157685,0.201643
0.440017,0.370118
0.0411393,0.190863
0.0943305,0.859373
0.762108,0.120935
0.213686,0.371501
0.844243,0.961055
0.519133,0.96789
0.803049,0.591456
0.996315,0.820146
0.97931,0.297305
0.262059,0.645762
0.81957,0.801283
0.0695023,0.329248
0.772288,0.484154
0.502446,0.547817
0.786954,0.558145
0.790404,0.0943276
0.10144,0.23465
0.189524,0.491963
0.943764,0.769736
0.0431368,0.422577
0.986506,0.538534
0.0236131,0.903109
0.953649,0.827043
0.863836,0.769948
0.801319,0.721049
0.386173,0.668697
0.84742,0.232385
0.335746,0.499464
0.475819,0.61637
0.287662,0.354705
0.970534,0.157249
0.578502,0.148199
0.436695,0.21055
0.144187,0.672607
0.224573,0.975692
0.201875,0.407194
0.500286,0.16475
0.734127,0.342701
0.0561119,0.711738
0.601757,0.29168
0.489676,0.875329
0.916503,0.363672
0.941264,0.628475
0.919617,0.597937
0.815562,0.536645
0.494745,0.520308
0.606875,0.45364
0.794148,0.325198
0.764709,0.53545
0.840675,0.257883
0.631036,0.0574343
0.697889,0.96616
0.823844,0.942381
0.781615,0.0353765
0.920774,0.594328
0.17958,0.366888
0.555979,0.515487
0.100948,0.669347
0.436374,0.987931
0.598,0.259921
0.754774,0.375926
0.363431,0.594638
0.888128,0.100648
0.861524,0.172524
0.894822,0.632205
0.40348,0.82549
0.669095,0.157621
0.528996,0.103038
0.930409,0.51253
0.00911607,0.792833
0.675635,0.982626
0.41712,0.576462
0.622732,0.233759
0.390512,0.155342
0.493311,0.0681746
0.100159,0.396318
0.871656,0.715947
0.855065,0.211068
0.39272,0.930618
0.690127,0.153024
0.720766,0.914924
0.137124,0.438029
0.659849,0.13896
0.648885,0.164145
0.486678,0.915095
0.973275,0.581755
0.814973,0.553563
0.956177,0.0577387
0.37647,0.673716
0.490295,0.966729
0.11426,0.345736
0.113685,0.241759
0.309392,0.594762
0.666574,0.0985209
0.0206962,0.0450819
0.651846,0.561377
0.247334,0.703082
0.600734,0.78156
0.78215,0.590799
0.0050467,0.851412
0.655848,0.688829
0.978313,0.442218
0.137727,0.342213
0.40969,0.734124
0.602175,0.415214
0.27648,0.811096
0.156709,0.036228
0.309002,0.424089
0.832165,0.520847
0.144495,0.0578519
0.00991223,0.783089
0.597385,0.515941
0.551693,0.319026
0.535081,0.135671
0.0585775,0.793542
0.472363,0.160103
0.264531,0.800843
0.00753888,0.455907
0.843072,0.442663
0.19654,0.123532
0.186768,0.0280527
0.896348,0.0504611
0.312335,0.052345
0.303384,0.863907
0.763579,0.481931
0.447924,0.0444108
0.962911,0.622833
0.825299,0.979271
0.807042,0.0699148
0.932477,0.36483
0.368399,0.765185
0.928513,0.498128
0.683854,0.758061
0.805386,0.840832
0.432929,0.288156
0.601005,0.32661
0.102687,0.0212595
0.65878,0.570323
0.103016,0.987441
0.716974,0.898473
0.0712475,0.972635
0.376603,0.0570122
0.809452,0.362557
0.123961,0.798132
0.309012,0.224765
0.98835,0.986558
0.394122,0.282344
0.210056,0.53716
0.907392,0.494263
0.796366,0.888071
0.767934,0.449511
0.394601,0.335301
0.424789,0.860369
0.148747,0.920154
0.904375,0.192392
0.102727,0.155827
0.266203,0.83693
0.49482,0.188906
0.819999,0.957651
0.740636,0.642547
0.414245,0.938945
0.128696,0.0217816
0.709479,0.741704
0.126874,0.374047
0.510187,0.374118
0.144069,0.042577
0.0358809,0.758124
0.806278,0.0176675
0.332447,0.0625558
0.12931,0.223382
0.972745,0.757669
0.000934351,0.579189
0.476981,0.518605
0.0649704,0.646347
0.630791,0.543077
0.408897,0.986725
0.586307,0.498627
0.977172,0.145391
0.68842,0.386573
0.430189,0.429371
0.66877,0.349075
0.729201,0.741872
0.788371,0.282495
0.548761,0.0140559
0.0714793,0.0120053
0.590132,0.145954
0.347684,0.461885
0.936783,0.544979
0.439127,0.858826
0.0840569,0.690024
0.212708,0.592321
0.294183,0.178109
0.385259,0.977372
0.401929,0.615875
0.594065,0.0503328
0.887088,0.374976
0.162597,0.681443
0.137046,0.629386
0.915665,0.260694
0.769178,0.85853
0.994646,0.142177
0.166403,0.691796
0.95393,0.792695
0.378759,0.70393
0.446543,0.188566
0.264143,0.734109
0.858389,0.647574
0.0672498,0.417394
0.446621,0.588047
0.464299,0.216978
0.498823,0.385469
0.193993,0.378895
0.339634,0.239913
0.702481,0.37004
0.650747,0.159469
0.136958,0.930842
0.553743,0.774853
0.0826207,0.677443
0.537514,0.985907
0.755687,0.0503682
0.423211,0.287144
0.0104635,0.255305
0.228209,0.60908
0.831712,0.780404
0.536907,0.381912
0.465659,0.493123
0.331796,0.702509
0.0276615,0.84332
0.138296,0.273956
0.451009,0.713712
0.561842,0.713564
0.753885,0.421473
0.276957,0.291196
0.176074,0.66854
0.71109,0.976416
0.496778,0.961455
0.864022,0.45228
0.478236,0.805689
0.326737,0.508138
0.199526,0.0962695
0.475539,0.459063
0.91301,0.396056
0.854784,0.0701802
0.0501909,0.54174
0.149496,0.540454
0.132663,0.533747
0.585885,0.817377
0.178092,0.406672
0.828021,0.960263
0.936361,0.0547605
0.915645,0.419592
0.980038,0.14994
0.862838,0.410949
0.525868,0.070861
0.491242,0.622188
0.239011,0.0972923
0.205468,0.83935
0.532424,0.578548
0.695829,0.227187
0.867554,0.612856
0.484064,0.256071
0.221162,0.827962
0.966533,0.604836
0.481545,0.736315
0.898577,0.0812878
0.439603,0.501379
0.415769,0.697036
0.55685,0.630918
0.121023,0.348549
0.749307,0.789863
0.397255,0.478263
0.467806,0.350012
0.744591,0.519097
0.289576,0.25783
0.312173,0.680429
0.0670406,0.50955
0.876351,0.10535
0.92372,0.636163
0.324149,0.456045
0.163071,0.19309
0.335766,0.860537
0.00899614,0.307544
0.36486,0.928941
0.541935,0.813642
0.898892,0.959277
0.421608,0.845229
0.0880148,0.733446
0.887912,0.294174
0.203278,0.495405
0.328214,0.275133
0.788442,0.386262
0.201276,0.0579384
0.664136,0.272189
0.121693,0.0840741
0.582805,0.911655
0.207839,0.344313
0.0466855,0.583535
0.148387,0.276522
0.7365,0.897002
0.236349,0.410574
0.0912012,0.336203
0.579417,0.15392
0.927948,0.381455
0.959137,0.153781
0.811349,0.733686
0.0753125,0.982608
0.910399,0.0479007
0.794252,0.376386
0.777699,0.348805
0.465555,0.419474
0.0773394,0.791405
0.0803615,0.600608
0.0264088,0.306605
0.630667,0.895419
0.330444,0.160063
0.880986,0.508939
0.157217,0.161181
0.969493,0.785455
0.631746,0.516075
0.633166,0.076492
0.867123,0.0977707
0.05755,0.45888
0.0238857,0.509333
0.340273,0.0209142
0.71475,0.436272
0.123963,0.659498
0.427256,0.0831608
0.69295,0.256744
0.405462,0.291514
0.393833,0.224872
0.834268,0.944568
0.725613,0.569616
0.162651,0.444982
0.030152,0.834702
0.267766,0.550207
0.310523,0.924213
0.770388,0.480765
0.149251,0.217046
0.180373,0.382807
0.288055,0.796842
0.612518,0.0949617
0.661166,0.255871
0.603325,0.0333286
0.442331,0.440761
0.366363,0.611267
0.643984,0.868478
0.730673,0.247517
0.936313,0.245307
0.770199,0.786671
0.944856,0.569108
0.23314,0.0538477
0.860076,0.551595
0.0168409,0.773187
0.420955,0.445233
0.0582214,0.807195
0.0945556,0.896141
0.15166,0.372677
0.378754,0.702661
0.948487,0.0869637
0.169518,0.0648653
0.198088,0.355832
0.764324,0.0948106
0.380626,0.753065
0.698008,0.755292
0.233018,0.153718
0.610101,0.310003
0.279183,0.84705
0.635548,0.577472
0.189224,0.76585
0.0943901,0.0344786
0.181481,0.563865
0.126171,0.823029
0.649824,0.73749
0.916951,0.958022
0.128941,0.91821
0.218408,0.974571
0.287579,0.555424
0.390121,0.746362
0.964811,0.866419
0.128999,0.510709
0.394706,0.0543163
0.636002,0.442745
0.492929,0.939019
0.449447,0.434917
0.969709,0.227916
0.664907,0.238261
0.895959,0.120356
0.772075,0.47692
0.986622,0.175358
0.533166,0.749023
0.139075,0.390255
0.382218,0.779486
0.115752,0.268118
0.351258,0.198152
0.539614,0.719349
0.355379,0.29682
0.686891,0.432162
0.350308,0.486614
0.311643,0.615999
0.563215,0.469712
0.137447,0.946907
0.80793,0.103612
0.448158,0.743766
0.356349,0.0795029
0.652112,0.151546
0.147908,0.837161
0.365018,0.614917
0.927022,0.0130578
0.244497,0.451363
0.712189,0.509664
0.961654,0.173265
0.410643,0.263632
0.143624,0.73269
0.809778,0.0444303
0.517307,0.304351
0.746562,0.871867
0.561552,0.659163
0.477453,0.142928
0.845769,0.419267
0.174834,0.177136
0.716358,0.508726
0.427776,0.227464
0.491629,0.932615
0.583226,0.991876
0.358145,0.10999
0.743496,0.263342
0.983742,0.758207
0.352589,0.863384
0.40241,0.809163
0.775362,0.822378
0.223129,0.689058
0.211599,0.60658
0.201603,0.00991324
0.77761,0.580168
0.0177549,0.772159
0.528313,0.679391
0.86487,0.680337
0.743454,0.767393
0.554406,0.881362
0.554095,0.876776
0.19453,0.149536
0.939822,0.667538
0.140954,0.792725
0.192373,0.973483
0.6668,0.0527644
0.745515,0.611198
0.90351,0.643144
0.64122,0.549836
0.105179,0.743154
0.0840854,0.113745
0.697291,0.264847
0.633814,0.800095
0.364132,0.507212
0.198256,0.65991
0.963701,0.210236
0.512222,0.693285
0.616935,0.453507
0.0249365,0.541174
0.877051,0.274981
0.894488,0.712682
0.765719,0.273982
0.91134,0.284572
0.375087,0.379738
0.19624,0.364238
0.447768,0.391348
0.962206,0.0674538
0.45073,0.9493
0.714291,0.196763
0.0661107,0.239001
0.608052,0.0099686
0.426958,0.925887
0.606534,0.308221
0.57463,0.91371
0.930678,0.289596
0.424003,0.890789
0.414294,0.617298
0.100124,0.772122
0.219513,0.820648
0.766227,0.148608
0.501722,0.613717
0.433382,0.63714
0.209827,0.436661
0.727672,0.666101
0.931983,0.750122
0.441696,0.714718
0.490327,0.167879
0.0434142,0.162665
0.426345,0.434033
0.0993203,0.32031
0.795967,0.820591
0.888049,0.135014
0.66645,0.554461
0.672905,0.335896
0.295314,0.310524
0.605506,0.540554
0.64164,0.658838
0.442989,0.989176
0.82146,0.761177
0.780441,0.995379
0.459514,0.7747
0.522305,0.181209
0.134151,0.457032
0.214483,0.444923
0.0707519,0.636956
0.339696,0.553775
0.00387678,0.805958
0.221081,0.132592
0.524988,0.705486
0.0774433,0.161305
0.519108,0.909308
0.718195,0.333521
0.19533,0.750926
0.865991,0.0373374
0.0476819,0.0957306
0.730069,0.164921
0.39983,0.849628
0.96178,0.305668
0.479179,0.31474
0.711829,0.316158
0.0697758,0.265873
0.505449,0.341994
0.13598,0.371923
0.192291,0.80508
0.8438,0.645921
0.507092,0.953721
0.953363,0.857056
0.299332,0.524525
0.173399,0.907014
0.258309,0.238909
0.329659,0.22609
0.544816,0.191575
0.276102,0.706637
0.979452,0.352118
0.230688,0.371787
0.643332,0.657864
0.432685,0.604974
0.933215,0.412115
0.00455787,0.296754
0.45046,0.673662
0.443089,0.205537
0.738661,0.898355
0.408116,0.535758
0.845623,0.330166
0.0938608,0.10636
0.231311,0.140497
0.330668,0.424934
0.00964724,0.801286
0.812835,0.482865
0.420136,0.913978
0.79803,0.202442
0.461072,0.540261
0.671172,0.740582
0.0250692,0.490164
0.644867,0.924569
0.459259,0.109077
0.102925,0.686312
0.150427,0.627268
0.403043,0.36243
0.272036,0.185623
0.903549,0.0644199
0.494813,0.107529
0.941562,0.657421
0.796242,0.378601
0.382137,0.967148
0.711068,0.144422
0.309635,0.5659
0.95635,0.272065
0.706736,0.572826
0.309098,0.251028
0.29985,0.241572
0.52994,0.129605
0.605189,0.616414
0.710124,0.283316
0.173873,0.926531
0.769734,0.742762
0.0626196,0.36692
0.858637,0.623817
0.2638,0.350746
0.364033,0.0556541
0.521956,0.493725
0.852504,0.634062
0.607549,0.343905
0.256202,0.402136
0.989735,0.887943
0.379808,0.37694
0.407999,0.748862
0.840025,0.51324
0.651142,0.924809
0.237153,0.726477
0.677453,0.802502
0.910599,0.845425
0.460098,0.496729
0.208042,0.0219895
0.629899,0.628953
0.0646424,0.755659
0.189969,0.329353
0.459139,0.443277
0.271926,0.441601
0.86339,0.556413
0.383334,0.282516
0.914261,0.431415
0.686417,0.630546
0.387249,0.685486
0.942893,0.886595
0.147711,0.0647321
0.592188,0.748723
0.593226,0.593615
0.480357,0.728497
0.544283,0.673528
0.568572,0.177654
0.0734123,0.0189369
0.301205,0.205038
0.754648,0.0903438
0.568468,0.850093
0.593835,0.789456
0.263088,0.249255
0.739378,0.024375
0.0162711,0.624684
0.0195945,0.872956
0.15285,0.0786355
0.929456,0.738559
0.29963,0.596538
0.0674588,0.337409
0.961612,0.140595
0.96757,0.89877
0.851973,0.326395
0.410385,0.154427
0.783986,0.135997
0.517661,0.572849
0.506512,0.742486
0.60475,0.177331
0.468884,0.0540902
0.713143,0.735101
0.531861,0.0333235
0.422713,0.987877
0.896302,0.494505
0.680791,0.462628
0.930401,0.230841
0.912827,0.535464
0.218422,0.796539
0.644071,0.956398
0.4585,0.919698
0.940886,0.181122
0.482046,0.491146
0.139296,0.406743
0.811963,0.314409
0.430552,0.181303
0.258437,0.886261
0.811957,0.033141
0.56256,0.791935
0.149011,0.64353
0.794867,0.408498
0.339878,0.62347
0.30471,0.700889
0.0945868,0.985076
0.0356407,0.442151
0.852936,0.144401
0.58354,0.384532
0.359903,0.824645
0.244911,0.00215158
0.617117,0.446812
0.925341,0.848827
0.917825,0.364144
0.429813,0.689084
0.134702,0.434467
0.660847,0.419502
0.5711,0.161328
0.393521,0.439143
0.437756,0.205569
0.979835,0.0594711
0.846737,0.64159
0.656052,0.767895
0.967282,0.689622
0.649612,0.842331
0.237175,0.562151
0.866475,0.744896
0.5297,0.20766
0.774073,0.247361
0.271429,0.545307
0.201422,0.319721
0.821712,0.41532
0.618275,0.0294515
0.917788,0.680309
0.250578,0.590158
0.0949409,0.591721
0.216706,0.572351
0.822475,0.67094
0.797711,0.267524
0.453226,0.776295
0.283841,0.917575
0.960592,0.536968
0.114449,0.0799519
0.0345349,0.440321
0.93385,0.544767
0.0259049,0.814283
0.284534,0.449
0.141834,0.400847
0.420497,0.319206
0.248142,0.930475
0.877663,0.218974
0.0564487,0.603099
0.0088043,0.471689
0.988683,0.485217
0.645568,0.317989
0.845268,0.539452
0.3434,0.889616
0.785871,0.693447
0.754943,0.780598
0.9226,0.597552
0.294981,0.816697
0.0855544,0.38817
0.859237,0.630972
0.430849,0.76301
0.292275,0.578636
0.468958,0.409558
0.734302,0.944765
0.614239,0.580656
0.0677276,0.139703
0.640057,0.71803
0.858881,0.0819375
0.808466,0.140486
0.908632,0.571294
0.775846,0.592616
0.472854,0.91393
0.532875,0.407051
0.420008,0.201975
0.663364,0.775139
0.53497,0.154391
0.166506,0.915599
0.656458,0.722072
0.366172,0.352831
0.264847,0.782437
0.685742,0.364228
0.788145,0.0750201
0.455886,0.178639
0.571785,0.634223
0.0953038,0.672112
0.272899,0.447961
0.846656,0.605012
0.960955,0.961623
0.828759,0.18932
0.334912,0.499031
0.348542,0.599502
0.444537,0.300234
0.860029,0.157813
0.179971,0.217843
0.500045,0.725675
0.894946,0.0995831
0.760891,0.131026
0.355833,0.888786
0.399287,0.928836
0.358195,0.792979
0.520235,0.21442
0.939702,0.509914
0.816585,0.780797
0.864848,0.657687
0.373654,0.701181
0.796268,0.612663
0.0615224,0.886082
0.163051,0.0762321
0.167142,0.780602
0.710863,0.148192
0.331456,0.142518
0.0106577,0.608024
0.946029,0.708051
0.618174,0.187057
0.838553,0.315601
0.297944,0.321005
0.0421933,0.805825
0.643604,0.411399
0.257674,0.847733
0.791488,0.131302
0.285403,0.158836
0.275728,0.448728
0.0459644,0.716892
0.725981,0.419834
0.798976,0.100865
0.353735,0.207919
0.150572,0.0354164
0.935326,0.353328
0.926511,0.231171
0.159088,0.738394
0.446669,0.736906
0.912168,0.784841
0.667085,0.414088
0.324798,0.328211
0.638684,0.342691
0.343668,0.884355
0.314856,0.247339
0.971558,0.0890166
0.938233,0.453997
0.668661,0.0356349
0.601154,0.297213
0.414326,0.62722
0.0837465,0.445065
0.0236956,0.684694
0.987147,0.404082
0.254203,0.40533
0.258394,0.938377
0.195375,0.605234
0.517771,0.0858399
0.176027,0.133953
0.271583,0.421612
0.0580109,0.693454
0.775791,0.0900719
0.780619,0.687761
0.674411,0.657547
0.959747,0.520021
0.465326,0.674737
0.40546,0.29878
0.0965774,0.212163
0.544807,0.414649
0.752864,0.718872
0.958107,0.164343
0.646641,0.875203
0.634879,0.0356536
0.803085,0.706492
0.547179,0.201893
0.296079,0.0585194
0.478527,0.717972
0.618484,0.359243
0.334835,0.4737
0.532834,0.15679
0.0452332,0.284558
0.401017,0.32826
0.0920234,0.649254
0.0358443,0.896087
0.759088,0.530395
0.437004,0.761855
0.992073,0.976422
0.305608,0.670719
0.142366,0.133808
0.838328,0.199359
0.071685,0.541098
0.701533,0.877052
0.0745285,0.461457
0.328165,0.11644
0.995297,0.80951
0.177988,0.899562
0.870494,0.632567
0.532799,0.441018
0.444019,0.759265
0.526584,0.724198
0.888766,0.492845
0.367681,0.578828
0.810929,0.0849352
0.326681,0.756776
0.142349,0.870084
0.0122706,0.478557
0.553121,0.694227
0.317631,0.238968
0.317175,0.751178
0.0385378,0.901046
0.797564,0.0998878
0.576146,0.182332
0.802703,0.643063
0.0496297,0.114582
0.611055,0.253422
0.0990133,0.671601
0.13292,0.0751062
0.436955,0.419921
0.590612,0.608354
0.0969471,0.654877
0.508202,0.0711224
0.829668,0.374116
0.0555982,0.957834
0.824686,0.225043
0.644499,0.789124
0.441779,0.822348
0.547433,0.884951
0.0662593,0.431605
0.713903,0.307769
0.222542,0.460359
0.0368147,0.360267
0.0891074,0.434387
0.658024,0.345564
0.913473,0.304484
0.215132,0.937982
0.374256,0.173633
0.570117,0.315266
0.874736,0.716331
0.823356,0.0514557
0.75328,0.61472
0.440841,0.0895158
0.848519,0.307427
0.757177,0.788299
0.302534,0.309989
