x,y
0.753313,0.483998
0.724097,0.271519
0.955246,0.531425
0.856867,0.741698
0.225728,0.415629
0.100297,0.0978721
0.259022,0.386421
0.0302411,0.0679502
0.268228,0.0386381
0.382812,0.0639187
0.18049,0.522448
0.999323,0.277955
0.947341,0.222731
0.555361,0.77437
0.372783,0.789914
0.979599,0.00124265
0.706469,0.848174
0.92005,0.916549
0.26366,0.066865
0.770134,0.0717602
0.0438262,0.567314
0.181972,0.649844
0.0763066,0.896937
0.821635,0.167075
0.35044,0.782792
0.767161,0.136949
0.780083,0.816692
0.388693,0.513553
0.394268,0.0825421
0.0292687,0.978214
0.451971,0.526763
0.417649,0.559729
0.796291,0.800082
0.352856,0.138585
0.321122,0.55618
0.351893,0.493106
0.150115,0.48595
0.281596,0.264845
0.321776,0.176516
0.949354,0.52104
0.222826,0.103982
0.622334,0.517194
0.312733,0.876672
0.905299,0.457609
0.791712,0.220741
0.488049,0.956829
0.839261,0.419074
0.88899,0.226779
0.483947,0.200651
0.385992,0.468776
0.580431,0.27271
0.707151,0.455361
0.350225,0.871572
0.11185,0.0301293
0.213961,0.422918
0.813691,0.399544
0.383028,0.477418
0.861608,0.923971
0.126606,0.863244
0.820999,0.669968
0.682071,0.662214
0.974931,0.715582
0.395809,0.28486
0.483904,0.126924
0.795977,0.539288
0.0375637,0.551114
0.776097,0.625416
0.653492,0.089875
0.519332,0.532853
0.619073,0.426928
0.798105,0.613494
0.687814,0.358008
0.89111,0.806667
0.154913,0.248552
0.914023,0.0360109
0.851494,0.373276
0.755742,0.24012
0.785725,0.910587
0.891451,0.721224
0.229451,0.765362
0.357511,0.694155
0.0762274,0.0261094
0.0823253,0.323467
0.378274,0.419964
0.608582,0.109404
0.881612,0.629846
0.986694,0.344682
0.836266,0.274536
0.455138,0.38552
0.877196,0.477156
0.375209,0.0338531
0.246778,0.914397
0.0115822,0.533541
0.399916,0.714065
0.858321,0.942503
0.131031,0.992126
0.373068,0.992743
0.0367795,0.704287
0.920089,0.27451
0.588203,0.255034
0.673993,0.286692
0.299998,0.386664
0.488924,0.11098
0.517386,0.451872
0.299602,0.154271
0.137021,0.768493
0.950147,0.490826
0.620282,0.163378
0.571368,0.784628
0.518533,0.911629
0.22234,0.678975
0.150502,0.882383
0.673106,0.290986
0.0855906,0.514044
0.12557,0.585301
0.456871,0.30828
0.846639,0.720451
0.421272,0.0609206
0.91319,0.926537
0.927365,0.435146
0.32149,0.364883
0.729567,0.176787
0.333176,0.505941
0.150207,0.0550101
0.0924437,0.542783
0.123182,0.922393
0.710528,0.637421
0.279916,0.0725224
0.672634,0.893629
0.139602,0.333774
0.857126,0.620292
0.571627,0.134606
0.399582,0.936261
0.0441213,0.567728
0.68012,0.723067
0.252741,0.173594
0.954771,0.874316
0.185101,0.14812
0.926428,0.192823
0.413127,0.307325
0.398024,0.959994
0.328598,0.73891
0.968142,0.236008
0.388272,0.304174
0.334552,0.534227
0.874878,0.358455
0.58188,0.903393
0.0452089,0.0741087
0.637273,0.625683
0.192329,0.457634
0.183019,0.976795
0.658439,0.941682
0.243864,0.772294
0.808963,0.883666
0.0727286,0.835067
0.500957,0.422026
0.63088,0.974126
0.498082,0.92829
0.41049,0.0488604
0.369891,0.903664
0.3253,0.555122
0.636594,0.654309
0.16963,0.217726
0.44073,0.371142
0.0442105,0.211542
0.0937478,0.853219
0.479832,0.367359
0.213664,0.355624
0.263133,0.31983
0.520599,0.977523
0.807245,0.593244
0.982433,0.784536
0.98314,0.290424
0.25457,0.630494
0.813198,0.786556
0.0649162,0.319066
0.769723,0.50565
0.506956,0.564249
0.783955,0.544377
0.800106,0.112704
0.111791,0.264838
0.178816,0.471983
0.934511,0.744854
0.0520044,0.416827
0.968956,0.546044
0.0305525,0.878185
0.95488,0.82909
0.863167,0.764055
0.793038,0.705463
0.384503,0.660532
0.836688,0.235459
0.33032,0.48268
0.482695,0.587385
0.277313,0.362048
0.965084,0.163614
0.594096,0.170119
0.432427,0.20325
0.137083,0.644353
0.0130944,0.243891
0.205365,0.428945
0.494164,0.120974
0.728456,0.32719
0.0574236,0.722401
0.609613,0.293394
0.48666,0.82168
0.923542,0.364329
0.942583,0.643451
0.910965,0.592413
0.824987,0.528257
0.49012,0.51745
0.611522,0.474312
0.800342,0.317844
0.773483,0.496456
0.836192,0.256743
0.624136,0.0479493
0.704508,0.921293
0.82205,0.962414
0.8766,0.30012
0.923215,0.581038
0.181045,0.37021
0.567139,0.512319
0.102839,0.665329
0.439193,0.975438
0.592532,0.247056
0.758438,0.404594
0.367368,0.592672
0.895454,0.0939353
0.866788,0.154134
0.88979,0.640286
0.393913,0.826601
0.665549,0.180398
0.526057,0.106015
0.942383,0.52169
0.255217,0.0280154
0.674297,0.971999
0.230956,0.919239
0.640506,0.21746
0.388701,0.177933
0.500093,0.0555778
0.105071,0.351035
0.871751,0.723491
0.86469,0.223433
0.387317,0.918935
0.694702,0.12282
0.720643,0.921672
0.132034,0.426284
0.657143,0.105928
0.654451,0.177848
0.494389,0.899185
0.964156,0.571105
0.80697,0.561356
0.963226,0.0501855
0.380836,0.668607
0.489476,0.971978
0.120515,0.367045
0.100941,0.252505
0.314654,0.578385
0.673291,0.120825
0.0112052,0.0250143
0.651782,0.569634
0.232356,0.673062
0.606991,0.741656
0.784808,0.585497
0.0119824,0.837282
0.661771,0.684027
0.983103,0.409659
0.138222,0.313359
0.41228,0.746109
0.60461,0.423544
0.284665,0.829791
0.178964,0.0720234
0.311348,0.402766
0.837839,0.493183
0.145997,0.0480842
0.00901048,0.76535
0.592502,0.523882
0.543618,0.3196
0.520806,0.152044
0.0701383,0.801124
0.46431,0.148103
0.271706,0.793705
0.0215689,0.471676
0.853267,0.431147
0.194896,0.113136
0.190328,0.0498539
0.896799,0.0481818
0.316166,0.0498963
0.318354,0.876013
0.76345,0.500979
0.436201,0.0827536
0.959292,0.612274
0.831207,0.959166
0.817165,0.0713859
0.923098,0.371679
0.371459,0.752499
0.927887,0.476756
0.671832,0.775525
0.804273,0.86255
0.424001,0.277171
0.613118,0.347838
0.0842114,0.0281946
0.658056,0.577413
0.091022,0.980627
0.718871,0.892987
0.0616449,0.96183
0.37389,0.0559403
0.807832,0.35818
0.120031,0.793335
0.310183,0.210321
0.994564,0.947807
0.398285,0.237877
0.22206,0.533363
0.908248,0.483735
0.783992,0.880564
0.769152,0.451356
0.39222,0.348216
0.429799,0.871047
0.136686,0.921683
0.896171,0.201733
0.0866409,0.0952372
0.257986,0.805009
0.501657,0.173093
0.813163,0.952525
0.734034,0.627311
0.412802,0.924607
0.247661,0.286765
0.711414,0.755549
0.119483,0.413322
0.516557,0.403275
0.140626,0.0379562
0.0345114,0.734237
0.802967,0.0183024
0.340846,0.0443966
0.119047,0.259281
0.96101,0.770361
0.00675914,0.589506
0.479529,0.52976
0.0561662,0.652886
0.639522,0.544518
0.410554,0.966422
0.570157,0.473418
0.967776,0.146524
0.699772,0.400486
0.434175,0.415764
0.673776,0.326054
0.723137,0.759539
0.777738,0.263518
0.430366,0.0720675
0.0724348,0.00663839
0.602059,0.140771
0.350109,0.481721
0.941141,0.545747
0.436349,0.862639
0.0887105,0.708158
0.209832,0.561768
0.290832,0.199068
0.375813,0.983128
0.395908,0.59194
0.59755,0.0676736
0.883995,0.38098
0.17595,0.674766
0.157088,0.625996
0.919093,0.236372
0.771808,0.856942
0.996845,0.149152
0.515448,0.250364
0.965242,0.790195
0.371113,0.718153
0.444891,0.139977
0.257633,0.745304
0.860771,0.650561
0.0653998,0.436942
0.446835,0.609509
0.473469,0.241033
0.496188,0.391274
0.188152,0.395617
0.323529,0.278446
0.705645,0.329471
0.665622,0.148636
0.138011,0.931289
0.54541,0.791625
0.073247,0.693179
0.541446,0.988139
0.762248,0.0446445
0.427651,0.286558
0.00244894,0.243403
0.232735,0.59531
0.837645,0.756996
0.523266,0.396755
0.467128,0.487927
0.323803,0.683466
0.0261772,0.850294
0.139488,0.27705
0.438611,0.717159
0.559553,0.694228
0.74604,0.424122
0.277829,0.28308
0.173789,0.655736
0.00864099,0.251463
0.49254,0.945817
0.870072,0.435365
0.484653,0.816745
0.326312,0.501478
0.211325,0.0992015
0.47406,0.437748
0.925162,0.404187
0.853243,0.0545707
0.0389681,0.537048
0.151243,0.557776
0.138278,0.529659
0.583881,0.80674
0.163808,0.377642
0.837394,0.960507
0.950682,0.0471289
0.920233,0.43908
0.988795,0.147996
0.860539,0.408883
0.524963,0.0931888
0.478833,0.650557
0.234513,0.107003
0.195699,0.855357
0.526929,0.592343
0.699566,0.215007
0.859242,0.613099
0.474186,0.217677
0.214647,0.822023
0.976277,0.639165
0.493059,0.717768
0.907249,0.0910031
0.439334,0.527311
0.414444,0.71244
0.551144,0.599774
0.126949,0.357855
0.745545,0.794053
0.40183,0.483836
0.472646,0.327927
0.743602,0.538693
0.27538,0.249378
0.315061,0.673219
0.0650938,0.499824
0.871171,0.0817112
0.919209,0.621361
0.319129,0.420766
0.166409,0.173203
0.318099,0.848722
0.00622484,0.310354
0.381511,0.953885
0.551123,0.81389
0.904128,0.921855
0.421804,0.854144
0.0945946,0.742435
0.887513,0.312721
0.2017,0.507793
0.327538,0.306307
0.824035,0.243298
0.195934,0.0818809
0.668525,0.244205
0.117636,0.070636
0.602557,0.901365
0.214817,0.317288
0.0365396,0.557079
0.154499,0.244145
0.736006,0.911728
0.234549,0.426444
0.0854023,0.349328
0.580609,0.18269
0.90956,0.344261
0.95869,0.13639
0.80531,0.730942
0.0505879,0.988018
0.909295,0.0320165
0.798527,0.406165
0.785064,0.347702
0.456649,0.404932
0.0874111,0.769858
0.0805392,0.606651
0.0332039,0.310292
0.624295,0.890634
0.334781,0.151586
0.879105,0.537984
0.148532,0.157608
0.95904,0.76142
0.621494,0.527266
0.641626,0.0576957
0.866309,0.104925
0.0557384,0.433932
0.0177021,0.48304
0.337911,0.932979
0.711016,0.443666
0.139847,0.120669
0.435244,0.0731626
0.701708,0.242101
0.414129,0.308014
0.388917,0.225199
0.818391,0.916436
0.715329,0.533015
0.165788,0.452756
0.0296836,0.867547
0.278729,0.548449
0.31267,0.899444
0.765983,0.535621
0.147344,0.19591
0.171099,0.414314
0.301728,0.798736
0.616154,0.112879
0.663798,0.260637
0.610858,0.036912
0.440815,0.447648
0.36138,0.621142
0.641733,0.896241
0.722592,0.229962
0.934118,0.297759
0.778389,0.789282
0.942276,0.590785
0.238477,0.0619691
0.872437,0.527346
0.0215887,0.75658
0.406306,0.458768
0.0468947,0.806233
0.0855893,0.901351
0.161654,0.34358
0.358334,0.702447
0.955221,0.0852588
0.180657,0.0715485
0.207451,0.347558
0.769235,0.126996
0.369367,0.772977
0.689113,0.765008
0.222,0.15004
0.6156,0.294644
0.276048,0.84201
0.634449,0.591287
0.177397,0.771404
0.107631,0.0234375
0.176135,0.541909
0.130693,0.817778
0.641694,0.734186
0.93331,0.969344
0.128546,0.921529
0.214905,0.965319
0.290816,0.535343
0.393978,0.714849
0.972457,0.86728
0.131466,0.52937
0.390785,0.0285913
0.630058,0.436834
0.494523,0.96191
0.438982,0.425306
0.977091,0.252156
0.663961,0.243063
0.891689,0.140475
0.765001,0.49596
0.976429,0.171028
0.542419,0.725696
0.143277,0.367966
0.378582,0.804589
0.115933,0.260453
0.349108,0.189487
0.541251,0.771299
0.344013,0.309681
0.690882,0.424047
0.347677,0.468861
0.307206,0.632088
0.559273,0.486247
0.145371,0.939261
0.819994,0.104482
0.435061,0.740625
0.355386,0.0860441
0.640434,0.149816
0.154441,0.850353
0.35556,0.60564
0.769026,0.967007
0.248198,0.488244
0.718387,0.495206
0.961425,0.183099
0.409017,0.269432
0.146885,0.747221
0.811483,0.0357752
0.504084,0.303029
0.756791,0.87507
0.564874,0.661968
0.483001,0.149869
0.852998,0.439302
0.176452,0.162903
0.70832,0.533549
0.424277,0.195453
0.488294,0.93399
0.585894,0.980594
0.339507,0.131425
0.731639,0.229251
0.978803,0.759349
0.353092,0.85436
0.394818,0.836754
0.77272,0.796102
0.210437,0.663822
0.203451,0.598052
0.0464262,0.473194
0.778401,0.572894
0.0094966,0.793295
0.531796,0.704701
0.874132,0.676089
0.742878,0.78589
0.554999,0.890282
0.554768,0.88681
0.191211,0.133466
0.934837,0.684646
0.141482,0.775248
0.188146,0.955436
0.684768,0.0392393
0.760127,0.602819
0.904652,0.661649
0.645922,0.562167
0.110022,0.755404
0.0831718,0.121825
0.700739,0.256799
0.641205,0.813711
0.360866,0.478663
0.185837,0.661768
0.948067,0.212673
0.528525,0.678981
0.618122,0.445706
0.0189861,0.545164
0.866287,0.285589
0.895494,0.724888
0.752199,0.290561
0.931074,0.261861
0.375434,0.38383
0.192799,0.361039
0.437792,0.368358
0.967893,0.100133
0.464135,0.9433
0.706406,0.215926
0.0650178,0.251305
0.613312,0.0153325
0.432963,0.896984
0.589873,0.289896
0.569053,0.887862
0.927228,0.25087
0.4222,0.882824
0.423231,0.60259
0.100584,0.755432
0.218545,0.813626
0.755169,0.154191
0.504938,0.589612
0.437559,0.602808
0.207728,0.462997
0.720285,0.665056
0.932436,0.780745
0.438033,0.713412
0.499055,0.194214
0.0349537,0.176712
0.425896,0.458154
0.0952088,0.328031
0.789765,0.854325
0.880488,0.138453
0.658826,0.549127
0.667374,0.347901
0.290066,0.311535
0.608455,0.497748
0.646066,0.649436
0.435842,0.950257
0.834472,0.779952
0.77258,0.973883
0.458693,0.801063
0.507836,0.172271
0.14043,0.439023
0.229507,0.465289
0.0654564,0.625858
0.332846,0.544537
0.18676,0.601775
0.214077,0.164116
0.521087,0.689392
0.0884385,0.12937
0.524312,0.842898
0.708603,0.356528
0.195323,0.742914
0.871563,0.0335199
0.0439555,0.0955574
0.729068,0.179175
0.394913,0.854558
0.960823,0.305403
0.47338,0.324342
0.714292,0.315343
0.0603802,0.29803
0.495166,0.323162
0.145635,0.395189
0.189191,0.76793
0.840669,0.652453
0.511698,0.910639
0.970025,0.870101
0.290676,0.571734
0.155079,0.918039
0.250184,0.242768
0.330652,0.205313
0.54904,0.189393
0.867245,0.169847
0.980836,0.357221
0.215436,0.378192
0.651239,0.677657
0.449725,0.604748
0.930342,0.418918
0.00738198,0.306582
0.443652,0.677753
0.442576,0.25149
0.744481,0.912328
0.411509,0.527343
0.847414,0.324123
0.083151,0.10513
0.236592,0.157434
0.335105,0.421638
0.0124756,0.772171
0.818344,0.4476
0.417226,0.901552
0.80427,0.182203
0.450449,0.541437
0.658945,0.738456
0.0319954,0.475737
0.656729,0.945225
0.478148,0.14092
0.111657,0.662103
0.14758,0.641786
0.398736,0.383921
0.26982,0.152901
0.902133,0.0606165
0.494162,0.105902
0.933456,0.629511
0.806112,0.373647
0.383754,0.980114
0.721769,0.161995
0.316563,0.592715
0.953249,0.294584
0.727332,0.555205
0.303722,0.266422
0.307903,0.212092
0.528978,0.122453
0.594565,0.645975
0.731287,0.257366
0.185704,0.921574
0.769093,0.754206
0.059988,0.361308
0.8502,0.604867
0.27643,0.345852
0.364407,0.057634
0.531962,0.49183
0.859244,0.649543
0.61065,0.318776
0.256729,0.38511
0.979011,0.897338
0.375551,0.391096
0.402679,0.743007
0.834679,0.506921
0.645348,0.925472
0.745628,0.210607
0.671572,0.797006
0.925127,0.845971
0.465492,0.510976
0.211539,0.0398486
0.637863,0.644464
0.0780083,0.729013
0.17544,0.338017
0.468874,0.444923
0.262974,0.422866
0.865658,0.558121
0.390946,0.267458
0.92012,0.401111
0.681444,0.606862
0.390028,0.676445
0.954907,0.889363
0.153016,0.0562012
0.596987,0.760841
0.596556,0.582279
0.486837,0.755373
0.552954,0.665166
0.571704,0.210732
0.0772902,0.0296545
0.308003,0.198193
0.750888,0.11681
0.571509,0.823279
0.597995,0.75725
0.26446,0.254193
0.731852,0.0143529
0.0246217,0.606462
0.0320128,0.874339
0.152412,0.0679513
0.923937,0.738725
0.321815,0.596716
0.0652796,0.317422
0.969973,0.163865
0.96017,0.864131
0.855421,0.344033
0.409313,0.140257
0.780764,0.156121
0.508408,0.563212
0.493865,0.750423
0.612992,0.207788
0.481217,0.0695586
0.712251,0.737944
0.212146,0.803506
0.427342,0.979393
0.889949,0.478326
0.679253,0.421982
0.942931,0.261744
0.910829,0.564207
0.221265,0.771009
0.652887,0.988248
0.464675,0.918576
0.938451,0.161341
0.484198,0.519216
0.137114,0.390461
0.804269,0.327189
0.431067,0.150084
0.280721,0.868801
0.833255,0.0493153
0.561685,0.793607
0.141485,0.671618
0.789908,0.418296
0.355642,0.647935
0.298833,0.707518
0.0945109,0.994015
0.0413743,0.433608
0.855818,0.158441
0.588133,0.381091
0.350731,0.830243
0.238667,0.0176263
0.60311,0.453729
0.931473,0.833776
0.924885,0.346055
0.426835,0.691257
0.129294,0.432377
0.655977,0.395166
0.568015,0.209
0.402051,0.429889
0.438677,0.186413
0.973093,0.0790619
0.834337,0.61637
0.656818,0.793115
0.967583,0.684378
0.649601,0.812865
0.238901,0.565732
0.872804,0.745775
0.513455,0.198007
0.371741,0.285117
0.277312,0.574342
0.215726,0.300101
0.816238,0.421245
0.615528,0.021463
0.936806,0.66726
0.24545,0.620413
0.111397,0.595625
0.200897,0.574362
0.827546,0.661331
0.81346,0.274366
0.439823,0.803289
0.273514,0.928055
0.961894,0.542779
0.113113,0.102706
0.0382171,0.434687
0.927455,0.575153
0.0169163,0.813469
0.284455,0.442139
0.122432,0.398909
0.429271,0.304712
0.239979,0.902996
0.888553,0.200723
0.0613476,0.582136
0.0100559,0.447899
0.177769,0.869099
0.644016,0.345296
0.852592,0.523012
0.346274,0.87577
0.790467,0.71735
0.764489,0.810368
0.924887,0.607008
0.294788,0.814902
0.086028,0.359779
0.858906,0.607504
0.443222,0.735286
0.289261,0.549499
0.481314,0.390618
0.731648,0.923564
0.60303,0.582278
0.0663977,0.144155
0.653554,0.725537
0.863541,0.0795572
0.828489,0.117885
0.897525,0.598679
0.778467,0.602147
0.482601,0.91419
0.528996,0.422962
0.412021,0.214398
0.667678,0.750536
0.538277,0.150939
0.155855,0.932032
0.677615,0.734998
0.367815,0.362062
0.255846,0.787354
0.684423,0.361286
0.794898,0.104005
0.47243,0.19593
0.565944,0.59302
0.101501,0.653451
0.281943,0.431884
0.853081,0.589372
0.955028,0.964487
0.842434,0.183509
0.341445,0.519351
0.345105,0.619209
0.445144,0.289422
0.86713,0.176221
0.18455,0.234199
0.492755,0.729287
0.903629,0.11315
0.765948,0.111787
0.371611,0.880851
0.396779,0.932261
0.356922,0.804855
0.523603,0.202743
0.936254,0.505427
0.81959,0.790759
0.862143,0.633676
0.385159,0.715828
0.799896,0.651845
0.0447658,0.919747
0.164426,0.106695
0.15624,0.786695
0.713374,0.154225
0.354045,0.143373
0.0217698,0.606396
0.952511,0.716152
0.618187,0.183047
0.834957,0.31564
0.292095,0.298866
0.0473127,0.807054
0.636337,0.42336
0.261113,0.855792
0.797651,0.139553
0.295553,0.156513
0.279327,0.46495
0.0443448,0.723332
0.717384,0.42621
0.809921,0.108278
0.347992,0.194586
0.146893,0.0330662
0.934455,0.316048
0.923986,0.245583
0.156847,0.731378
0.451959,0.728139
0.912367,0.822582
0.672008,0.416984
0.327669,0.321163
0.645417,0.332884
0.339165,0.882462
0.312988,0.231021
0.974248,0.0877588
0.934261,0.421138
0.657082,0.0386311
0.605276,0.257486
0.405434,0.650204
0.0786803,0.465676
0.0211757,0.714902
0.987708,0.439252
0.253501,0.420629
0.262585,0.909606
0.204045,0.607794
0.514117,0.0921544
0.168265,0.112291
0.283513,0.42969
0.0580767,0.647587
0.77977,0.0731312
0.773838,0.661757
0.664592,0.662479
0.950008,0.516322
0.45749,0.697177
0.413769,0.288637
0.104036,0.228507
0.551752,0.359019
0.153843,0.491867
0.952986,0.159669
0.627785,0.899298
0.6382,0.0490283
0.791981,0.720808
0.549289,0.179718
0.290126,0.0918743
0.477154,0.682731
0.622703,0.365377
0.342288,0.48296
0.535747,0.175716
0.0559142,0.276888
0.403639,0.340203
0.105197,0.671207
0.0307671,0.907599
0.755413,0.489017
0.442191,0.743342
0.990898,0.9716
0.305773,0.674726
0.138326,0.144921
0.834479,0.199136
0.0814587,0.48235
0.705643,0.884689
0.0725424,0.480011
0.331564,0.099819
0.980961,0.821297
0.178221,0.887882
0.87797,0.639635
0.531825,0.447632
0.444982,0.793341
0.540941,0.727013
0.87916,0.469419
0.375454,0.59669
0.808315,0.072135
0.319954,0.771883
0.144697,0.876948
0.0158563,0.494218
0.545637,0.712495
0.314811,0.25151
0.322134,0.735195
0.036576,0.896213
0.801732,0.0587585
0.580319,0.184504
0.797115,0.649616
0.0425266,0.128955
0.610024,0.224427
0.10582,0.648408
0.130851,0.0667896
0.43755,0.42009
0.587482,0.591991
0.109491,0.646424
0.526477,0.0527378
0.826424,0.398862
0.0552,0.996582
0.828945,0.174833
0.638766,0.788815
0.438448,0.804213
0.574627,0.892673
0.0670279,0.451287
0.711172,0.294591
0.2183,0.463441
0.0272895,0.327731
0.0863886,0.434546
0.661715,0.333071
0.919652,0.2783
0.230668,0.974711
0.368229,0.151057
0.581642,0.321624
0.875942,0.696346
0.819695,0.0338699
0.75368,0.615671
0.437556,0.0635609
0.848348,0.30129
0.760254,0.793944
0.298571,0.289974
0.937821,0.386477
