x,y
0.0528371,0.0402504
0.937644,0.80956
0.983556,0.661556
0.825009,0.615412
0.651801,0.191988
0.590788,0.0866579
0.713872,0.65604
0.392027,0.700951
0.957571,0.68477
0.763221,0.730784
0.59077,0.798447
0.852613,0.465383
0.746244,0.427582
0.125708,0.603823
0.422508,0.016044
0.471757,0.413301
0.237972,0.052822
0.648422,0.923928
0.333644,0.68455
0.124161,0.650701
0.0278399,0.0493469
0.340071,0.628169
0.17713,0.571828
0.950351,0.464829
0.689647,0.935903
0.361486,0.783339
0.689421,0.619424
0.820846,0.974882
0.147892,0.514655
0.946699,0.0527539
0.0653254,0.687014
0.745643,0.625402
0.722956,0.373714
0.704982,0.877086
0.683745,0.0204018
0.444382,0.482588
0.86308,0.709298
0.721371,0.0205824
0.800296,0.565438
0.386286,0.116937
0.727145,0.924704
0.106452,0.515497
0.428763,0.180185
0.065344,0.466733
0.352102,0.76194
0.212601,0.336917
0.592474,0.511022
0.760049,0.0383089
0.590039,0.727458
0.402627,0.0679189
0.403896,0.755542
0.460637,0.327246
0.262223,0.12769
0.437286,0.775737
0.144186,0.124748
0.332258,0.383919
0.0388211,0.87618
0.443524,0.479411
0.777437,0.719863
0.334525,0.615793
0.555264,0.178051
0.540428,0.764176
0.529382,0.293027
0.338737,0.919512
0.156071,0.360576
0.861819,0.591404
0.807412,0.263504
0.459881,0.857751
0.01141,0.0456935
0.504218,0.61453
0.189369,0.703262
0.91925,0.201737
0.790106,0.58035
0.682796,0.795861
0.827274,0.51323
0.943828,0.565708
0.641355,0.965556
0.85588,0.969032
0.843867,0.613687
0.383423,0.434408
0.952508,0.15461
0.0737826,0.264075
0.170012,0.259092
0.328006,0.168923
0.140437,0.427629
0.30069,0.428496
0.406824,0.517834
0.347712,0.506632
0.338962,0.449232
0.982082,0.444717
0.103396,0.672441
0.832144,0.959578
0.268437,0.370971
0.46088,0.726576
0.990543,0.875939
0.925314,0.809597
0.72235,0.553968
0.846924,0.580599
0.755177,0.862317
0.51689,0.921989
0.37215,0.362218
0.542041,0.414773
0.740359,0.698923
0.924083,0.223204
0.324478,0.499267
0.302901,0.0653415
0.0917484,0.693895
0.507825,0.878267
0.770172,0.743348
0.0110941,0.0604036
0.892877,0.357353
0.0500507,0.146685
0.410256,0.566637
0.843897,0.852673
0.795821,0.425914
0.110869,0.177493
0.182029,0.889758
0.294251,0.901518
0.59562,0.190276
0.0482643,0.243893
0.565837,0.331832
0.381746,0.542811
0.259129,0.437658
0.080709,0.902967
0.213348,0.427124
0.466907,0.161287
0.945702,0.189284
0.964295,0.579481
0.229411,0.895522
0.572067,0.0121875
0.479641,0.777802
0.753757,0.506344
0.734119,0.297439
0.949065,0.535587
0.843572,0.740309
0.225623,0.43052
0.0957989,0.10988
0.252915,0.335899
0.0291803,0.0785101
0.266595,0.0212846
0.377289,0.0592915
0.165879,0.540602
0.993663,0.296756
0.952626,0.229242
0.561157,0.746463
0.370013,0.780063
0.975192,0.00768643
0.708861,0.875762
0.922559,0.943433
0.26694,0.0817734
0.825082,0.010705
0.0289744,0.563225
0.171215,0.65171
0.0682611,0.897157
0.814378,0.133032
0.346735,0.762114
0.766962,0.172183
0.775817,0.787767
0.389284,0.507558
0.385624,0.10453
0.0318916,0.968327
0.444523,0.534803
0.418888,0.560941
0.804382,0.783338
0.363116,0.161891
0.328503,0.572667
0.352798,0.486342
0.154156,0.462452
0.274547,0.298705
0.319485,0.171468
0.963552,0.513434
0.224864,0.111705
0.614396,0.529259
0.315779,0.870792
0.906899,0.454199
0.783331,0.255213
0.489618,0.93492
0.837631,0.41455
0.895972,0.204678
0.48258,0.19499
0.387618,0.479444
0.572196,0.262813
0.710265,0.456807
0.364925,0.87556
0.123834,0.046133
0.21971,0.420229
0.822864,0.393703
0.381688,0.495172
0.859211,0.900349
0.121491,0.856835
0.825196,0.653339
0.688238,0.628558
0.980938,0.72451
0.407082,0.286035
0.484551,0.102687
0.795107,0.515027
0.0464884,0.555675
0.778083,0.632354
0.651324,0.105901
0.518512,0.538715
0.610749,0.403259
0.800767,0.564475
0.68332,0.353519
0.900378,0.795936
0.153676,0.237247
0.912916,0.0416073
0.87474,0.414433
0.762845,0.24017
0.777011,0.896393
0.899307,0.684985
0.223543,0.749538
0.352142,0.686519
0.0967547,0.0265928
0.0779957,0.341585
0.380206,0.418672
0.604153,0.108926
0.878993,0.622821
0.981737,0.344313
0.835305,0.295272
0.448088,0.417812
0.879075,0.466753
0.865115,0.501607
0.240377,0.901109
0.749254,0.628251
0.38866,0.715735
0.859014,0.934384
0.130205,0.954499
0.371318,0.971948
0.0415425,0.71831
0.918481,0.269359
0.600448,0.2464
0.655986,0.319041
0.294419,0.380539
0.490414,0.0979203
0.51101,0.466079
0.29641,0.160905
0.130335,0.748172
0.955877,0.512695
0.614358,0.160265
0.567843,0.807251
0.532239,0.931249
0.704077,0.988169
0.158227,0.902007
0.676211,0.302122
0.0875676,0.514726
0.121317,0.583638
0.450467,0.304002
0.843188,0.722278
0.421426,0.0480473
0.913788,0.943078
0.924452,0.445284
0.321418,0.377194
0.724973,0.186148
0.336929,0.494412
0.145746,0.0634389
0.0975519,0.499108
0.120737,0.945079
0.712087,0.606967
0.271508,0.0578167
0.674897,0.906651
0.156128,0.359849
0.842453,0.599954
0.566482,0.12823
0.388882,0.971667
0.0520486,0.558505
0.675076,0.705201
0.252056,0.186479
0.944165,0.833509
0.199589,0.137436
0.922734,0.175148
0.413937,0.285463
0.410525,0.971537
0.316184,0.752856
0.970915,0.252431
0.378879,0.342852
0.359379,0.564059
0.883613,0.3641
0.570621,0.883476
0.0500625,0.0609576
0.647638,0.606103
0.199404,0.470525
0.0567321,0.989745
0.640534,0.948383
0.244181,0.809501
0.809876,0.883674
0.170857,0.0141594
0.517699,0.414822
0.621622,0.99481
0.501263,0.944676
0.777319,0.282426
0.370514,0.912681
0.321184,0.541662
0.643546,0.679391
0.161203,0.178425
0.441178,0.358313
0.0420203,0.225822
0.10069,0.854676
0.654525,0.719581
0.208967,0.36152
0.851417,0.970682
0.52162,0.969509
0.806588,0.619656
0.992623,0.803781
0.979068,0.306637
0.266231,0.653598
0.818903,0.816103
0.0704009,0.334703
0.762268,0.483664
0.506488,0.554063
0.783356,0.547129
0.794574,0.08916
0.0975467,0.239377
0.187705,0.476518
0.945991,0.766516
0.044791,0.421597
0.995858,0.532374
0.0237124,0.894011
0.94792,0.828066
0.859159,0.738293
0.801183,0.725965
0.384904,0.647647
0.841308,0.238643
0.33536,0.500512
0.478573,0.606546
0.292132,0.347485
0.974913,0.161011
0.581855,0.176538
0.436713,0.191709
0.135321,0.664577
0.221579,0.992144
0.201728,0.396572
0.502914,0.158337
0.732123,0.349303
0.0610398,0.715846
0.610592,0.278032
0.486166,0.857647
0.920242,0.345831
0.938547,0.616494
0.922082,0.60733
0.820001,0.53319
0.495248,0.504917
0.599988,0.440072
0.793501,0.32676
0.76096,0.530087
0.836539,0.273289
0.634454,0.0665818
0.700417,0.960077
0.818473,0.951542
0.780442,0.0518742
0.917913,0.597024
0.177056,0.387393
0.561225,0.507381
0.0987808,0.674613
0.435509,0.973361
0.604116,0.263248
0.757436,0.384839
0.366207,0.604164
0.89634,0.08296
0.858318,0.15982
0.891248,0.647612
0.402453,0.818137
0.66821,0.157721
0.527296,0.0884815
0.935398,0.523388
0.00231046,0.791259
0.680159,0.954816
0.622162,0.362534
0.628492,0.20771
0.394137,0.161437
0.498375,0.0619479
0.107332,0.381943
0.872711,0.703485
0.864973,0.22647
0.384016,0.917365
0.694408,0.161435
0.724945,0.918717
0.136223,0.449548
0.665557,0.143624
0.648673,0.170885
0.487995,0.914101
0.969005,0.591911
0.811688,0.551418
0.954807,0.0761619
0.378116,0.672462
0.48604,0.959176
0.118984,0.37414
0.111932,0.230891
0.31263,0.587568
0.663087,0.0885026
0.0166938,0.0400805
0.654319,0.549046
0.242452,0.703206
0.591602,0.771414
0.786963,0.598931
0.153356,0.374964
0.655104,0.692768
0.979386,0.45179
0.149068,0.347236
0.410079,0.751915
0.598716,0.391889
0.285296,0.823265
0.156406,0.0707876
0.30899,0.42074
0.828996,0.505821
0.153732,0.0789864
0.00985862,0.765469
0.593349,0.513821
0.544573,0.313723
0.527982,0.131082
0.068644,0.779377
0.466775,0.150093
0.258939,0.806773
0.0153715,0.440319
0.849088,0.461657
0.192321,0.138063
0.180847,0.0360471
0.889811,0.0535119
0.307972,0.0399811
0.304383,0.864907
0.769035,0.516304
0.442619,0.0710553
0.963668,0.637089
0.890054,0.365496
0.808124,0.0777646
0.9323,0.380876
0.363501,0.788256
0.929315,0.495659
0.682277,0.763397
0.808027,0.833384
0.435302,0.283229
0.606421,0.318084
0.104546,0.0042958
0.659099,0.593215
0.0931821,0.990327
0.718884,0.893454
0.0639952,0.963969
0.372108,0.0613429
0.801506,0.368437
0.123358,0.810567
0.308369,0.214628
0.990609,0.97611
0.391651,0.267524
0.217465,0.543292
0.90229,0.486704
0.796482,0.879812
0.761963,0.438085
0.388525,0.346683
0.424317,0.862456
0.14874,0.92966
0.90928,0.208027
0.0980936,0.127228
0.268539,0.823075
0.493117,0.190899
0.823475,0.950257
0.743213,0.644957
0.409572,0.949989
0.131536,0.0355288
0.704463,0.749139
0.11773,0.392654
0.505677,0.401664
0.142949,0.0224279
0.0304905,0.772949
0.804211,0.0147824
0.335154,0.0580743
0.128437,0.234138
0.966216,0.778874
0.00690397,0.562283
0.478809,0.507741
0.0666693,0.643815
0.635421,0.562771
0.408463,0.981335
0.582929,0.48038
0.981349,0.141877
0.693504,0.381749
0.433967,0.407092
0.66856,0.350049
0.726777,0.75654
0.790123,0.271626
0.546827,0.0155228
0.0664941,0.00558725
0.602457,0.140328
0.345194,0.466803
0.935139,0.527844
0.441979,0.849416
0.0883875,0.698571
0.209863,0.594839
0.289186,0.199942
0.384118,0.979629
0.39884,0.601364
0.599525,0.0640225
0.88588,0.381312
0.162052,0.694501
0.139858,0.633366
0.912734,0.247513
0.772119,0.855792
0.994724,0.138781
0.0535798,0.786151
0.952554,0.804779
0.375902,0.707427
0.451593,0.189429
0.264975,0.747187
0.857072,0.663953
0.0607409,0.434283
0.444275,0.59096
0.459957,0.225641
0.496548,0.393758
0.198506,0.376118
0.337725,0.223987
0.703699,0.365657
0.652936,0.162627
0.142159,0.908136
0.551264,0.759789
0.0820956,0.687589
0.54396,0.993908
0.762658,0.0582178
0.423234,0.277376
0.00827366,0.264116
0.227018,0.615651
0.831381,0.783011
0.537553,0.385909
0.468702,0.496862
0.331309,0.706843
0.0292426,0.83654
0.14563,0.27833
0.450438,0.711134
0.568583,0.717056
0.74734,0.415875
0.279932,0.290055
0.17074,0.686441
0.717711,0.974391
0.493222,0.980162
0.871451,0.471312
0.476136,0.809323
0.329922,0.516537
0.201683,0.0980409
0.475004,0.46487
0.910706,0.404628
0.859232,0.0672734
0.0568202,0.54888
0.148288,0.524712
0.13672,0.560927
0.582232,0.810514
0.178427,0.378013
0.828086,0.9589
0.942797,0.0640576
0.91238,0.41694
0.974242,0.148843
0.8737,0.41852
0.529591,0.0661384
0.488673,0.639378
0.240588,0.104522
0.195193,0.848052
0.538654,0.58953
0.693991,0.219088
0.863809,0.604645
0.480171,0.230082
0.226883,0.83066
0.967163,0.632237
0.48401,0.717323
0.894972,0.0760005
0.441,0.513534
0.418216,0.698448
0.549713,0.622126
0.122982,0.364689
0.739207,0.801482
0.400412,0.476528
0.466374,0.351769
0.739639,0.532054
0.280857,0.266606
0.310445,0.674479
0.0621466,0.509536
0.87524,0.109341
0.918787,0.617971
0.317361,0.43765
0.16354,0.18923
0.327392,0.867803
0.00319425,0.301883
0.366221,0.924423
0.542996,0.832102
0.899234,0.944363
0.420669,0.845668
0.0980189,0.740343
0.889652,0.292391
0.206353,0.5143
0.323685,0.284885
0.302337,0.805013
0.20107,0.0524671
0.662916,0.25666
0.124395,0.0863824
0.58654,0.922692
0.214806,0.333897
0.0360374,0.550212
0.151834,0.270104
0.735608,0.901863
0.239752,0.414084
0.0888426,0.350869
0.589251,0.163504
0.923546,0.379895
0.962859,0.153135
0.812772,0.740536
0.0396584,0.99735
0.90658,0.0395684
0.793205,0.374633
0.781095,0.334584
0.460816,0.421477
0.0831386,0.782446
0.0829479,0.594747
0.0316282,0.319848
0.626431,0.903163
0.339774,0.154948
0.885519,0.528051
0.158694,0.166456
0.962327,0.782266
0.637301,0.514283
0.63031,0.0645492
0.868829,0.0948739
0.0413297,0.441415
0.0211143,0.507059
0.337482,0.0248492
0.719105,0.434472
0.807961,0.893584
0.424308,0.0900364
0.692906,0.249399
0.404297,0.298773
0.395632,0.209491
0.823885,0.955423
0.718678,0.547724
0.16613,0.452137
0.0248483,0.85469
0.269261,0.541679
0.317147,0.921298
0.773953,0.48076
0.154393,0.207024
0.18355,0.405212
0.299239,0.781269
0.61382,0.0870715
0.658814,0.246162
0.606426,0.027245
0.438039,0.428667
0.368198,0.610351
0.648135,0.870532
0.7283,0.265585
0.93795,0.26859
0.777461,0.78732
0.946903,0.575987
0.234205,0.0774361
0.868873,0.540868
0.0154537,0.76901
0.413094,0.467073
0.0658755,0.798192
0.0920555,0.888671
0.157503,0.380468
0.367472,0.697162
0.950068,0.064404
0.175974,0.0675945
0.20393,0.354819
0.769783,0.122631
0.371593,0.754941
0.704856,0.752787
0.233486,0.149775
0.611597,0.295335
0.277048,0.856918
0.635823,0.56488
0.187711,0.760753
0.093801,0.0404531
0.17775,0.552691
0.126946,0.81405
0.65543,0.723025
0.928163,0.967182
0.123055,0.910979
0.219244,0.964458
0.294067,0.57272
0.382466,0.736119
0.964077,0.853945
0.130348,0.494211
0.389418,0.0380473
0.631689,0.425889
0.490462,0.944612
0.447139,0.439229
0.972509,0.225434
0.658473,0.248412
0.902626,0.111537
0.769723,0.479688
0.98685,0.181017
0.532916,0.731091
0.141411,0.365479
0.381671,0.791746
0.107139,0.28245
0.350676,0.203825
0.539768,0.739747
0.341145,0.290985
0.684498,0.43608
0.349536,0.474769
0.309334,0.592089
0.564886,0.472538
0.136627,0.960929
0.813164,0.105831
0.44461,0.747137
0.353093,0.0800431
0.649423,0.150059
0.152865,0.868236
0.360864,0.595028
0.933964,0.0256675
0.244655,0.461775
0.713518,0.49301
0.960904,0.169059
0.407332,0.2559
0.140427,0.72965
0.816543,0.0425432
0.505281,0.281037
0.747397,0.887597
0.564815,0.663892
0.474506,0.162915
0.857026,0.420007
0.177512,0.154316
0.720869,0.523086
0.425239,0.221439
0.483917,0.925323
0.583163,0.985655
0.354592,0.125783
0.740201,0.263968
0.977924,0.757179
0.355373,0.844008
0.394312,0.822345
0.772261,0.813273
0.221126,0.661715
0.215412,0.592444
0.196256,0.0198289
0.777238,0.571406
0.0184673,0.790764
0.524392,0.674885
0.870299,0.693883
0.743348,0.785992
0.555695,0.879747
0.561146,0.865339
0.186384,0.140387
0.947972,0.692851
0.147522,0.798036
0.193023,0.965574
0.669343,0.055656
0.741788,0.605492
0.904888,0.662488
0.644445,0.545843
0.114177,0.743081
0.0836771,0.0975678
0.695737,0.257087
0.631386,0.808346
0.367834,0.503575
0.193124,0.652635
0.956167,0.212647
0.517138,0.693069
0.610973,0.459393
0.0272275,0.546413
0.879097,0.275062
0.897416,0.692084
0.758065,0.280382
0.922834,0.270679
0.370838,0.381792
0.195941,0.373226
0.441683,0.386398
0.961775,0.0829742
0.456809,0.956279
0.706076,0.205099
0.0770543,0.232124
0.601062,0.0241486
0.430406,0.906046
0.600694,0.308454
0.57322,0.914903
0.924443,0.267781
0.434242,0.889405
0.424526,0.622736
0.101059,0.786156
0.224729,0.834789
0.760976,0.134708
0.499585,0.621361
0.438396,0.622766
0.208014,0.440834
0.728898,0.684216
0.935321,0.758655
0.440486,0.708879
0.499275,0.168657
0.0392634,0.179533
0.421742,0.446821
0.0964665,0.337411
0.785151,0.84257
0.888807,0.141221
0.661644,0.547424
0.672855,0.331966
0.303351,0.316788
0.609491,0.537366
0.639976,0.653579
0.867086,0.850144
0.823529,0.738753
0.502799,0.670643
0.460382,0.786314
0.525169,0.160988
0.135453,0.447372
0.209802,0.452809
0.0600168,0.617104
0.337042,0.567696
0.240007,0.657664
0.224318,0.15077
0.52342,0.710318
0.0824297,0.134144
0.521697,0.899556
0.715278,0.332983
0.189074,0.74405
0.870302,0.0116476
0.0455285,0.0892703
0.730665,0.175847
0.392814,0.860058
0.952564,0.295952
0.479888,0.325412
0.711297,0.32465
0.062147,0.251125
0.504252,0.333918
0.142364,0.365282
0.195588,0.784954
0.840381,0.62976
0.50679,0.948384
0.948864,0.860912
0.291009,0.533925
0.166115,0.9326
0.262058,0.261985
0.329791,0.225966
0.54088,0.214775
0.1736,0.608421
0.977639,0.348106
0.232473,0.351368
0.649246,0.661935
0.434038,0.605779
0.934341,0.413601
0.0139723,0.283316
0.449044,0.680224
0.445346,0.21832
0.734351,0.8902
0.405515,0.540759
0.851005,0.322067
0.0857337,0.111324
0.235197,0.138998
0.338229,0.419348
0.0152004,0.804404
0.816325,0.469424
0.420809,0.90119
0.801195,0.187316
0.461358,0.560115
0.668014,0.730267
0.0290471,0.49306
0.647769,0.926449
0.453954,0.10262
0.107017,0.670804
0.15102,0.641953
0.405946,0.363863
0.275868,0.187971
0.911385,0.058466
0.491152,0.118478
0.944314,0.642386
0.794934,0.374629
0.385273,0.986596
0.708972,0.138703
0.309089,0.5803
0.960564,0.293294
0.714187,0.557508
0.312042,0.287469
0.297304,0.248668
0.531204,0.135809
0.603888,0.608182
0.720164,0.276831
0.180508,0.917507
0.774385,0.728721
0.0598639,0.362588
0.851371,0.6245
0.268131,0.340052
0.36513,0.0728693
0.51383,0.483041
0.849981,0.631527
0.612845,0.329821
0.255528,0.395581
0.991541,0.876567
0.381472,0.389406
0.411712,0.738907
0.839943,0.503012
0.649863,0.912236
0.934171,0.462369
0.676689,0.79395
0.912047,0.843542
0.460809,0.499354
0.204742,0.0100709
0.636831,0.624234
0.067049,0.767673
0.184302,0.318345
0.466161,0.45037
0.263233,0.408883
0.870624,0.578255
0.383876,0.296817
0.918041,0.422691
0.686723,0.649077
0.383534,0.685118
0.939662,0.880894
0.152759,0.0351078
0.591512,0.749369
0.593095,0.597692
0.479229,0.716224
0.548144,0.676914
0.573735,0.18837
0.0736497,0.00465426
0.312334,0.1963
0.748827,0.0938514
0.564571,0.856368
0.587411,0.791184
0.263359,0.243787
0.736274,0.0175625
0.018122,0.625031
0.0195769,0.87398
0.154321,0.0738328
0.927313,0.737608
0.313141,0.602963
0.0689949,0.316625
0.965946,0.154382
0.965412,0.895733
0.857645,0.319797
0.410598,0.148108
0.786876,0.144945
0.512208,0.579848
0.508847,0.743233
0.608726,0.175758
0.46252,0.0662208
0.70978,0.723601
0.526821,0.0266469
0.431361,0.977188
0.893757,0.497393
0.678502,0.437562
0.934826,0.237358
0.91689,0.534288
0.232152,0.790187
0.638337,0.955478
0.461554,0.920855
0.928852,0.162268
0.484293,0.506001
0.143074,0.39461
0.81258,0.312883
0.438587,0.168552
0.267673,0.886187
0.822607,0.0306625
0.556849,0.787218
0.148904,0.643335
0.788216,0.398717
0.336099,0.641842
0.295423,0.699724
0.17601,0.0683624
0.0353399,0.462218
0.849694,0.154483
0.587504,0.366283
0.361018,0.828106
0.242733,0.0139833
0.614597,0.463262
0.922893,0.856112
0.925236,0.367651
0.433526,0.689796
0.133239,0.455029
0.659283,0.403533
0.574443,0.159146
0.403289,0.429157
0.434777,0.205238
0.970805,0.0705838
0.848961,0.634224
0.6549,0.773805
0.96823,0.719887
0.644615,0.845422
0.238465,0.548106
0.868724,0.737534
0.520984,0.200714
0.133929,0.366761
0.275147,0.567782
0.207106,0.317028
0.813644,0.423281
0.616304,0.0268424
0.914416,0.698903
0.253912,0.605215
0.102672,0.590868
0.216553,0.583541
0.827579,0.668414
0.797518,0.281493
0.44768,0.756253
0.282659,0.92046
0.962697,0.550893
0.118576,0.100069
0.0433435,0.44828
0.923806,0.554167
0.0324798,0.803797
0.288322,0.451518
0.128294,0.40086
0.424208,0.312329
0.249532,0.918031
0.876364,0.207139
0.0604286,0.600186
0.00875169,0.44856
0.992032,0.493252
0.644772,0.325054
0.846172,0.538903
0.345415,0.888643
0.77906,0.686137
0.751048,0.777686
0.924285,0.589071
0.289651,0.815031
0.0831677,0.37811
0.853874,0.620138
0.432596,0.770053
0.298361,0.567725
0.468186,0.389501
0.730759,0.926952
0.615629,0.584496
0.0576418,0.145717
0.650634,0.717639
0.860543,0.0899068
0.812387,0.129566
0.907861,0.600565
0.768029,0.610155
0.467662,0.92026
0.54242,0.411102
0.41655,0.201587
0.665818,0.744164
0.533831,0.174437
0.163915,0.914943
0.668253,0.725176
0.357938,0.363935
0.266089,0.782332
0.677334,0.353933
0.788508,0.0913791
0.460317,0.176173
0.571597,0.623763
0.0944445,0.661251
0.273985,0.449457
0.855347,0.628811
0.961801,0.962315
0.840758,0.195141
0.337124,0.500036
0.347268,0.611593
0.44162,0.308261
0.865107,0.145045
0.171419,0.230781
0.500696,0.721984
0.896637,0.103696
0.759102,0.126002
0.357755,0.894565
0.40181,0.945944
0.360459,0.787551
0.530405,0.204357
0.937904,0.503361
0.812929,0.777585
0.867703,0.670675
0.378336,0.708369
0.798572,0.613047
0.0535724,0.890556
0.164983,0.0820712
0.167518,0.791634
0.706539,0.144651
0.334951,0.143416
0.249279,0.0511052
0.942893,0.718053
0.619381,0.179106
0.841036,0.309224
0.295598,0.316898
0.0428514,0.787637
0.640816,0.404371
0.258449,0.839558
0.79295,0.127284
0.28462,0.157287
0.279174,0.464233
0.054013,0.708363
0.72801,0.426169
0.805924,0.091903
0.352854,0.20937
0.148486,0.0156266
0.935372,0.356648
0.929686,0.236214
0.151949,0.741391
0.444604,0.729321
0.906789,0.811139
0.665287,0.449143
0.329534,0.336052
0.634286,0.316905
0.332944,0.87689
0.310072,0.237222
0.967816,0.0832386
0.934585,0.452394
0.666662,0.0579695
0.605539,0.304818
0.410708,0.642929
0.0853009,0.444576
0.0229069,0.708645
0.991928,0.444547
0.257697,0.391739
0.252894,0.947185
0.201138,0.603836
0.520209,0.0658072
0.167424,0.129909
0.270036,0.440869
0.0649511,0.688883
0.788112,0.0919265
0.775979,0.692099
0.672999,0.648113
0.958219,0.506667
0.457655,0.675721
0.40756,0.285856
0.112599,0.216302
0.537334,0.406993
0.666548,0.738182
0.961835,0.14451
0.636454,0.873293
0.626587,0.00127027
0.808091,0.703408
0.550999,0.186927
0.291026,0.0708117
0.477587,0.705489
0.612647,0.343891
0.338233,0.487348
0.525206,0.160073
0.0532979,0.276627
0.399435,0.339793
0.0989143,0.642602
0.038803,0.90547
0.751707,0.551712
0.445352,0.735485
0.992274,0.988427
0.307099,0.676299
0.147464,0.123957
0.839843,0.215516
0.060329,0.524059
0.69626,0.885651
0.0688143,0.463018
0.324511,0.0950095
0.986265,0.809487
0.181329,0.911446
0.869899,0.634015
0.543043,0.430576
0.433411,0.771621
0.53055,0.714795
0.884887,0.486478
0.361256,0.580845
0.810456,0.0647286
0.325829,0.763378
0.140906,0.885138
0.0198579,0.4866
0.553594,0.701721
0.31302,0.232471
0.326399,0.751605
0.0370383,0.905017
0.798282,0.0910397
0.585256,0.183975
0.803832,0.63061
0.0371014,0.119938
0.615264,0.265303
0.0957016,0.654642
0.136583,0.0673092
0.437535,0.431898
0.590957,0.619651
0.101373,0.651337
0.508889,0.0642118
0.832518,0.366945
0.0535316,0.964309
0.835267,0.20738
0.645005,0.775987
0.446042,0.813461
0.550688,0.889904
0.0735796,0.439505
0.707742,0.310998
0.216238,0.469617
0.0308022,0.360015
0.0838582,0.406446
0.661866,0.36531
0.914471,0.30836
0.228406,0.962339
0.37321,0.184085
0.570257,0.292344
0.86968,0.717219
0.827031,0.0491703
0.747194,0.625115
0.437598,0.113255
0.853765,0.307761
0.754403,0.777528
0.310098,0.285979
0.918151,0.423893
